product_id,product_name,product_category,summary,keywords,sentiment
B09CTWFV5W,"PHILIPS Air Fryer HD9200/90, uses up to 90% less fat, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",AirFryers,"The product us useful beyond  a doubt, needs very little oil. Device is easy to use and clean. One of the best buys ever. Quick to use and worth the money. onveg would be a plus","['air fryer', 'fried foods', 'fryer', 'chicken roast', 'compared fried']",4
B09CYTJV3N,"MI 360° Home Security Wireless Camera 2K Pro with Bluetooth Gateway BLE 4.2 l Dual Band Wi-fi Connection l 3 Million 1296p| Full Color in Low-Light | AI Human Detection, White",DomeCameras,"I ordered this mi camera recieved the product but it was defective not working properly so i called customer care and The camera supports 64GB of memory card, while the online storage as mentioned in the details of 7 days roll Initial setup: It is a breeze for some, but pain for others. I had trouble getting this camera recognized This camera requires 24x7 connectivity with solid internet connection and with good upload bandwidth. Even if you have 100 Mi Home app requires almost all the permissions from your phone. I was able to disable most permissions except location and Google Assistance isn't compatible with this camera, if you are into that sort of thing. Some other cameras from If you are technically sound and have around 10k budget, Raspberry Pi based home security is a better option. ""Can't take motion recording. Not up to mark""","['cameras xiaomi', 'storage camera', 'mi camera', 'security camera', 'security cameras']",1
B09DDCQFMT,Electvision Remote Control Compatible with Amazon Fire tv Stick (Pairing Manual Will be Back Side Remote Control)(P),RemoteControls,Volume button doesn't work from day 1. Rear battery cover is lose and can fall off anytime. Wrong instructions Like It A Alot Nyc Remote Just like Original.,"['remote gets', 'remote', 'functions remote', 'remote just', 'alexa voice']",1
B09DG9VNWB,"Samsung Galaxy Watch4 Bluetooth(4.4 cm, Black, Compatible with Android only)",SmartWatches,"When I purchased this watch, I thought it couple be used to send sms, make calls, access notifications The battery is too low though, I keep it switched off at night(I.e. never used it After full charge it runs 36-40 hours but after average uses it will run 20-22 hours only. Sleep trackingO2 monitorRemote lte connectionWears amazing on the wristGreat screenNegativeBattery life Charg","['watch connected', 'synced watch', 'features watch', 'app watch', 'ordered watch']",4
B09DL9978Y,"Hindware Atlantic Compacto 3 Litre Instant water heater with Stainless Steel Tank, Robust Construction, Pressure Relief Valve And I-thermostat Feature (White And Grey)",InstantWaterHeaters,The instant heater was well made. And works well. Nice product but how come one plug is not added.,"['instant heater', 'heater', 'heater works', 'good geyser', 'geyser']",4
B09DSQXCM8,"House of Quirk Reusable Sticky Picker Cleaner Easy-Tear Sheets Travel Pet Hair Lint Rollers Brush (10cm Sheet, Set of 3 Rolls, 180 Sheets, 60 Sheets Each roll Lint Roller Remover, Multicolour)",LintShavers,"Roller doesn't come out if you scroll it properly. Adhesive is good in removing febric l Will definitely re-purchase !! The roller and the frame is loosely tied and cuts hand every time I use The app is good but not at all easy to use. Can go for it, though.","['sheets roller', 'product roller', 'use roller', 'roller works', 'properly roller']",3
B09DSXK8JX,Kodak 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32HDX7XPROBL (Black),SmartTelevisions,Very non responsive company after several reminder to company and Amazon they don't bother to install the TV as committed since,"['tv good', 'good tv', 'quality', 'install tv', 'picture quality']",1
B09F3PDDRF,"Lapster USB 3.0 sata Cable for 2.5 inch SSD and HDD , USB 3.0 to SATA III Hard Driver Adapter , sata to USB Cable-(Blue)",SATACables,"This is faster to install without turning off the computer. The con is that the DATA transfer speed is less. The product works. It seems USB 3.0 compliant. But the main job can be done without any problem The cable is a foot long, but is thin and needs to be thicker. Y Flimsy For a product Online price could be maximum 299. Its working fine with old Seagate hard disk Okay Product.","['usb sata', 'usb fast', 'usb compliant', 'sata drives', 'usb drive']",3
B09F5Z694W,"Canon E4570 All-in-One Wi-Fi Ink Efficient Colour Printer with FAX/ADF/Duplex Printing (Black)- Smart Speaker Compatible, Standard",InkjetPrinters,"The only couple of issues I faced with this printer were during setup. Scanning the qr code for the  Installation of cartridges seemed to take forever - I must have removed and re-inserted them almost 5 times before Canon's new printer has a built-in touch screen. It can be tricky to set up, but Good scanner & printer Installation procedure is very simple and priter quality is high. If you are purchasing it for All in one includes print, scan, copy and fax as well. Colour, adf, duplex printing Very good printer. Sometimes back to back printing cases paper blockage. Overall very happy gud printer but printing Wifi enabled, clear color print (decent for child's homework, photo quality not required) and cheap Delivery was 3 days earlier than the delivery date shown on Amazon. It was just the printer box, with no Color prints are a bit faded on plain paper (75gsm) This might be a function of the paper The printer tends to drop the cartridge level by a notch after just 2-3 prints. Refilling the cartridges Overall, I am happy with my purchase after couple of weeks of usage. I will update the review if I","['printer macbook', 'setup canon', 'printer setup', 'printer surprisingly', 'guide canon']",4
B09F6D21BY,7SEVEN Compatible LG TV Remote Suitable for LG Non Magic Smart tv Remote Control (Mouse & Voice Non-Support) MR20GA Prime Video and Netflix Hotkeys,RemoteControls,The mouse feature of the remote is not working Remote control with push button seems to be ok but no voice recognition CNN.com will feature iReporter photos in a weekly Travel Snapshots gallery. Please submit your best shots,"['tv remote', 'feature remote', 'remote working', 'buttons working', 'mouse feature']",3
B09F6KL23R,"SKYTONE Stainless Steel Electric Meat Grinders with Bowl 700W Heavy for Kitchen Food Chopper, Meat, Vegetables, Onion , Garlic Slicer Dicer, Fruit & Nuts Blender (2L, 700 Watts)",MiniFoodProcessors&Choppers,"Purchased two, one was damaged, ask for exchange 2 weeks ago. Good in use with reasonable price The container should have been made bit thick. for chopping veggies.","['mincing meat', 'chopping vegetables', 'easy chopping', 'good chopping', 'chopping veggies']",3
B09F6S8BT6,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),SmartTelevisions,"The product did not come with the support stand or wall hanging hook to install the Tv Picture quality is very Service provider refuse install my TV, bad service and samsung, I am calling 3 times service provider. Not There are no separate charges for the installation guy to buy the floor mount. Good.","['install tv', 'service samsung', 'tv bad', 'tv picture', 'samsung']",1
B09F6VHQXB,"Croma 80 cm (32 Inches) HD Ready LED TV (CREL7369, Black) (2021 Model)",StandardTelevisions,"Amazon is outright cheating by using the word free in their manuals to attract customers. Tv is good overallbut ""Can't knew yet what's the problem. Otherwise all is well. Budget free. Happy for product""","['tv good', 'tv bought', 'customers tv', 'emi amazon', 'tv']",3
B09F9YQQ7B,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),SmartTelevisions,"The only problem I am facing is each time I turn off the tv from the mains, I have to This tv is very good but in this one thing bad is tha this tv some time get stop while pla Amazing pic and sound quality. 4K quality at this price. Worth the price. I use the local cable Display is very good. Sound is average iam using soundbar so no issues for me. Bought this tv This tv is very good but in this one thing bad is that this tv some time get stop while playing only","['tv good', 'bought tv', 'tv samsung', 'previous tv', 'good tv']",4
B09FFK1PQG,"Duracell 38W Fast Car Charger Adapter with Dual Output. Quick Charge, Type C PD 20W & Qualcomm Certified 3.0 Compatible for iPhone, All Smartphones, Tablets & More (Copper & Black)",AutomobileChargers,This is a good charger. Charging time 1 hour to full for iPhone 6. It’s way This is a great way to charge your phone. I've used it on my phone for years. It's,"['fast charger', 'good charger', 'fast charging', 'speedy charging', 'charger car']",5
B09FHHTL8L,Empty Mist Trigger Plastic Spray Bottle for Multi use 200ml Pack of 2,SprayBottles,"Only one pump works and the other one stopped working. Waste of money! Not value for money, material is","['pump works', 'pump', 'mist', 'mist spray', 'mist stream']",1
B09FKDH6FS,"realme narzo 50i (Mint Green, 2GB RAM+32GB Storage) Octa Core Processor | 6.5"" inch Large Display",Smartphones,The product is very nice and good quality. after using so many days ithe product is not warm and also,"['good phone', 'quality battery', 'phone buy', 'narzo 50i', 'battery good']",4
B09FPP3R1D,"Glen 3 in 1 Electric Multi Cooker - Steam, Cook & Egg Boiler with 350 W (SA 3035MC) - 350 Watts",EggBoilers,If you pierce egg it will outflow through the hole you made. If you don't pierce the The model was received with a broken power plug pin. This model only has return with replacement (No Refund For me it is only suitable for half-boiled eggs. It is not capable of doing anything other than,"['eggs cleaning', 'poaching eggs', 'eggs india', 'boiling eggs', 'egg']",1
B09FZ89DK6,"Eureka Forbes Supervac 1600 Watts Powerful Suction,bagless Vacuum Cleaner with cyclonic Technology,7 Accessories,1 Year Warranty,Compact,Lightweight & Easy to use (Red)",CanisterVacuums,Compact and good Value for money but there was no demo from Eureka Forbes. The pipe provided are Good Suction power. Easy power control. Cord length is also good with convenient button to roll it. S Overall I am satisfied with the product and service provided till date. for the product provided by Ms. Priya,"['demo vacuum', 'vaccum cleaner', 'vacuum cleaners', 'cleaner demo', 'vacuum']",4
B09G2VTHQM,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",YogurtMakers,"It's very useful in winter when it gets cold and curd does not form properly. It maintains fixed temperature Good Things - It works as expected. For my taste and local weather conditions, it takes nearly 6 hours. Very light weight. Cleaning is easy and there is no problem even if there is a bit of spill. I never ever had ever imagined to make yogurt in quick time and even in winter without any compromise in taste.","['power yogurt', 'make yogurt', 'free yogurt', 'yogurt quick', 'yogurt thing']",4
B09G5TSGXV,"Hi-Mobiler iPhone Charger Lightning Cable,2 Pack Apple MFi Certified USB iPhone Fast Chargering Cord,Data Sync Transfer for 13/12/11 Pro Max Xs X XR 8 7 6 5 5s iPad iPod More Model Cell Phone Cables",USBCables,"Shown 2 pieces, received only one. Also it's not 6ft at all as mentioned. Did feel ""I'm not sure of durability or sturdiness but it was very cheap and so wasn't sure how","['6ft cable', 'received 6ft', 'descriptionit 6ft', 'feet cables', 'iphone charger']",1
B09GB5B4BK,"HP 150 Wireless USB Mouse with Ergonomic and ambidextrous Design, 1600 DPI Optical Tracking, 2.4 GHz Wireless connectivity, Dual-Function Scroll Wheel and 12 Month Long Battery Life. 3-Years Warranty.",Mice,"Gave -1 Star for the flimsy top cover and on/off button. On OFF button at the For better results, switch off the mouse only during weekends. draining of battery power to some extent is fine when","['switch mouse', 'putting battery', 'battery slot', 'place battery', 'mouse']",1
B09GBBJV72,"HP 330 Wireless Black Keyboard and Mouse Set with Numeric Keypad, 2.4GHz Wireless Connection and 1600 DPI, USB Receiver, LED Indicators , Black(2V9E6AA)",Keyboard&MouseSets,"The mouse is smooth only after you twitch the mouse settings in Windows settings and only on smooth surfaces. Keys are Key travel is really great on these. Although it would have been great if the mouse had been a bit power U can buy it for 1k but above u can go Logitech products... Easy to connect, good looking","['mouse keyboard', 'keyboard mouse', 'comfortable keyboard', 'efficient keyboard', 'excellent keyboard']",4
